"NAME:","run_4_1.csv"
"EXPERIMENT TIME:","05/06/2023 12:15 "
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","165"

"Time [sec]","ACC X","ACC Y","ACC Z"
"42.61","-1.41","2.75","3.49"
"42.680008","13.69","-9.73","-20.01"
"42.75","20.01","-20.01","-13.57"
"42.820007","-1.53","-4.86","-2.63"
"42.89","-5.30","0.20","-3.30"
"42.960007","-7.77","-0.51","-6.63"
"43.03","-0.94","16.28","-7.61"
"43.100006","-4.16","-20.01","20.01"
"43.170013","1.18","-5.92","2.00"
"43.240005","20.01","-11.96","-5.49"
"43.310013","-7.06","-17.77","3.26"
"43.39","-3.84","-10.16","3.57"
"43.460007","20.01","-20.01","-6.67"
"43.53","-1.92","-14.12","1.02"
"43.600006","-4.51","2.00","-9.14"
"43.670013","-15.34","0.78","1.18"
"43.740005","-2.98","3.10","0.86"
"43.810013","-10.94","-9.30","-1.37"
"43.880005","4.79","-20.01","1.80"
"43.950012","14.63","-14.79","-6.98"
"44.03","-6.59","-20.01","2.04"
"44.100006","-5.65","-9.92","3.96"
"44.170013","13.22","-20.01","-1.45"
"44.240005","-2.43","-19.46","2.47"
"44.310013","6.98","-5.84","-3.80"
"44.380005","-11.34","-1.49","0.55"
"44.450012","0.55","4.63","1.73"
"44.520004","-17.81","-9.18","-3.41"
"44.59001","20.01","-20.01","-20.01"
"44.660004","20.01","20.01","16.63"
"44.73001","6.32","-3.14","-5.14"
"44.810013","20.01","8.51","-19.69"
"44.880005","-2.20","-12.67","-5.73"
"44.950012","20.01","7.85","-20.01"
"45.020004","0.43","-14.24","14.91"
"45.09001","-8.75","-3.96","-2.12"
"45.160004","-3.41","6.63","-4.24"
"45.23001","3.26","8.83","-3.02"
"45.300003","6.39","-20.01","-20.01"
"45.37001","-20.01","-8.75","20.01"
"45.450012","14.20","16.00","2.47"
"45.520004","-2.98","-18.59","2.82"
"45.59001","1.26","-8.12","-15.14"
"46.440002","-2.43","-19.77","6.79"
"46.51001","-7.30","1.26","-1.88"
