"NAME:","9_walk_1_2.csv"
"EXPERIMENT TIME:","18/06/2023 17:44"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","120"

"Time [sec]","ACC X","ACC Y","ACC Z"
"52.822998","-1.84","-4.59","-2.98"
"52.92398","-0.2","-7.73","-6.43"
"53.024994","-4.86","-13.96","-14.08"
"53.126007","1.02","-12.12","-5.69"
"53.22699","0.98","-6.28","-1.88"
"53.328003","-0.67","-6.94","-1.18"
"53.428986","-1.29","-10.43","-0.12"
"53.53","-0.35","-14.75","-1.14"
"53.63098","4.2","-9.65","-1.29"
"53.731995","1.22","-7.45","-2.47"
"53.833008","-1.73","-4.59","-2.35"
"53.93399","1.06","-6.59","-4.71"
"54.035004","-5.14","-14.47","-15.22"
"54.135986","1.57","-10.94","-7.65"
"54.237","-0.31","-8.51","-1.8"
"54.337982","-1.41","-6.51","-2.16"
"54.438995","-1.29","-11.49","0.39"
"54.54001","0.39","-14.2","-1.41"
"54.64099","3.49","-9.34","-2.43"
"54.742004","1.33","-7.26","-3.18"
"54.842987","-2.28","-3.73","-2.63"
"54.944","0.27","-7.41","-3.92"
"55.044983","-3.73","-11.65","-13.42"
"55.145996","2.86","-10.75","-6.59"
"55.24698","1.29","-8.32","-1.33"
"55.347992","-0.71","-7.57","-0.59"
"55.449005","-0.35","-10.83","0.27"
"55.549988","2.63","-15.3","-1.73"
"55.651","3.65","-9.89","-4.51"
"55.751984","0.35","-6.63","-1.77"
"55.852997","-1.45","-3.57","-4.47"
"55.95398","-0.16","-8.75","-4.94"
"56.054993","-3.53","-12.4","-12.83"
"56.156006","2.82","-11.96","-3.37"
"56.25699","0.98","-6.0","-0.47"
"56.358","-1.57","-10.94","-0.71"
"56.458984","-0.59","-11.34","0.47"
"56.559998","3.3","-14.44","-0.24"
"56.66098","4.47","-13.77","-3.65"
"56.761993","-1.73","-5.3","-2.51"
"56.863007","-0.98","-2.28","-4.98"
"56.96399","0.78","-10.28","-5.61"
"57.065002","4.51","-9.61","3.41"
"57.165985","3.49","-9.02","-1.73"
"57.267","-0.24","-7.26","-1.77"
"57.36798","-1.22","-8.67","-1.33"
"57.468994","-0.71","-13.06","-1.22"
"57.570007","4.59","-14.67","-0.04"
"57.67099","3.84","-11.06","-6.04"
"57.772003","-3.41","-6.35","-1.29"
"57.872986","-0.47","-3.14","-7.73"
"57.974","2.39","-11.26","-6.47"
"58.07498","7.73","-9.06","4.28"
"58.175995","0.43","-9.02","1.45"
"58.277008","0.16","-6.39","-2.71"
"58.37799","-1.84","-8.39","-1.33"
"58.479004","-1.14","-10.4","-1.02"
"58.579987","2.63","-14.2","0.04"
"58.681","3.14","-12.79","-4.71"
"58.781982","-2.98","-6.39","-1.33"
"58.882996","-0.16","-2.35","-5.77"
"58.98401","1.29","-8.9","-6.12"
"59.08499","-3.57","-9.34","-10.2"
"59.186005","2.0","-16.55","-2.47"
"59.286987","3.61","-5.61","-1.96"
"59.388","-0.98","-7.14","-1.22"
"59.488983","-2.31","-9.26","-0.2"
"59.589996","-0.27","-11.45","-3.1"
"59.69098","-2.2","-11.73","-1.65"
"59.791992","2.16","-10.12","-5.26"
"59.893005","-2.12","-9.38","-2.59"
"59.993988","-3.06","-4.55","-5.1"
"60.095","0.04","-6.79","-5.53"
"60.195984","-6.16","-14.04","-7.61"
"60.296997","1.29","-9.34","-1.57"
"60.39798","2.2","-12.94","1.49"
"60.498993","-1.96","-7.57","-2.71"
"60.600006","-3.45","-8.32","-0.2"
"60.70099","-2.08","-8.24","3.49"
"60.802002","-1.45","-8.83","4.28"
"60.902985","-1.45","-9.26","3.57"
"61.003998","0.31","-8.12","5.69"
"61.10498","-0.86","-5.77","2.79"
"61.205994","-2.0","-6.59","3.41"
"61.307007","-2.31","-5.57","5.18"
"61.40799","-3.49","-6.2","5.53"
"61.509003","-4.04","-7.77","6.35"
"61.609985","-1.14","-7.92","7.96"
"61.711","-1.84","-6.12","4.86"
"61.81198","-2.35","-4.71","3.88"
"61.912994","-3.41","-6.24","4.71"
"62.014008","-2.12","-8.04","6.63"
"62.11499","-3.57","-9.45","5.73"
"62.216003","-0.71","-5.84","4.9"
"62.316986","-2.94","-7.45","3.41"
"62.418","-3.3","-7.49","3.26"
"62.518982","-4.04","-6.28","4.43"
"62.619995","-4.9","-8.63","3.88"
"62.72101","-1.33","-9.1","6.32"
"62.82199","-2.71","-5.49","3.73"
"62.923004","-3.69","-6.35","4.04"
"63.023987","-3.84","-7.18","4.12"
"63.125","-3.37","-7.77","5.14"
"63.225983","-3.65","-9.77","4.59"
"63.326996","-0.86","-7.65","5.1"
"63.42798","-2.71","-7.85","2.86"
