"NAME:","walk_2_3.csv"
"EXPERIMENT TIME:","05/06/2023 12:26 "
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","98"

"Time [sec]","ACC X","ACC Y","ACC Z"
"46.45","-0.55","4.47","-3.69"
"46.530003","-5.81","11.41","4.59"
"46.600002","-1.65","9.89","1.96"
"46.670002","0.24","9.69","1.02"
"46.74","-3.06","11.02","0.63"
"46.81","-0.35","9.73","0.39"
"46.88","-0.90","11.69","-1.18"
"46.95","2.28","14.55","-0.39"
"47.02","3.65","15.18","8.63"
"47.09","-4.43","16.71","0.04"
"47.170002","-9.77","12.71","-2.24"
"47.24","-3.18","8.55","4.00"
"47.31","-1.14","8.20","1.45"
"47.38","-5.26","4.98","-2.24"
"47.45","-1.22","6.55","-4.86"
"47.52","7.57","13.53","7.45"
"47.59","1.06","12.36","-5.26"
"47.66","0.86","7.81","-6.51"
"47.73","-7.18","-0.27","-0.75"
"47.8","-4.12","13.30","5.18"
"47.88","-1.80","18.44","17.10"
"47.95","-4.86","8.79","5.61"
"48.02","-2.31","9.30","1.96"
"48.09","0.12","12.98","-1.02"
"48.16","-3.57","19.06","-0.94"
"48.23","5.92","14.98","4.28"
"48.3","-2.12","14.12","2.43"
"48.37","-9.65","18.99","-1.73"
"48.44","-0.20","7.57","-1.88"
"48.51","0.00","8.98","1.02"
"48.59","-4.82","5.49","-2.35"
"48.66","6.86","12.40","-12.79"
"48.73","8.55","9.06","1.53"
"49.649998","-6.79","12.91","-2.04"
"49.720005","-2.08","8.98","1.14"
"49.790005","-1.65","7.30","3.33"
"49.860004","-3.49","5.22","0.24"
"49.930004","0.47","4.82","-3.73"
"50.000004","11.69","17.46","2.51"
"50.079998","5.45","11.85","-5.37"
"50.149998","-9.14","2.28","5.30"
"50.220005","-4.98","13.26","-0.43"
"50.290005","-2.90","10.87","3.84"
"50.360004","2.71","10.75","1.14"
"50.430004","-3.22","9.96","0.55"
"50.500004","-2.43","8.43","1.49"
"50.570004","-0.08","11.30","0.43"
"50.640003","1.77","16.59","-2.24"
"50.710003","-0.67","14.04","4.82"
"50.790005","3.37","14.83","0.16"
"50.860004","-5.96","13.61","2.75"
"50.930004","-2.94","12.00","-4.08"
"51.000004","-0.98","8.63","1.06"
"51.070004","-2.51","7.69","1.61"
"51.140003","-2.55","5.45","0.39"
"51.210003","1.77","3.61","-4.55"
"51.280003","7.96","9.18","-0.75"
"51.350002","-9.69","7.65","4.59"
"51.420002","-3.18","12.91","1.53"
"51.500004","-1.06","9.61","1.41"
"51.570004","0.04","9.85","2.86"
"51.640003","-1.02","9.49","1.02"
"51.710003","-3.37","9.38","1.92"
