"NAME:","run_1_2.csv"
"EXPERIMENT TIME:","07/06/2023 21:38"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","150"

"Time [sec]","ACC X","ACC Y","ACC Z"
"176.5","14.67","-19.38","10.67"
"176.59","18.04","10.08","-15.53"
"176.68","20.01","4.98","2.55"
"176.78","16.12","-3.37","6.63"
"176.87","5.26","0.86","6.0"
"176.96","-1.61","-6.51","7.18"
"177.05","20.01","-11.92","4.59"
"177.14","14.59","11.73","6.94"
"177.23","-0.27","-1.96","-0.31"
"177.32","6.83","1.06","5.65"
"177.41","20.01","-10.24","-19.57"
"177.5","20.01","-5.84","-2.39"
"177.59","13.45","0.59","6.9"
"177.69","-1.8","0.43","4.63"
"177.78","-1.18","-4.71","3.8"
"177.87","20.01","-11.41","2.47"
"177.96","17.26","20.01","15.93"
"178.05","-0.51","-3.84","1.88"
"178.14","5.53","-11.06","9.34"
"178.23","11.57","-19.57","-15.77"
"178.32","-7.14","0.82","14.28"
"178.41","18.16","-2.98","3.77"
"178.5","-2.67","-1.33","2.86"
"178.6","0.08","-2.94","2.9"
"178.69","16.04","-9.53","5.02"
"178.78","19.85","3.49","-3.37"
"178.87","3.84","4.47","2.35"
"178.96","6.16","-3.33","-1.14"
"179.05","11.53","2.63","5.81"
"179.14","16.91","-5.26","14.12"
"179.23","13.38","-0.55","12.36"
"179.32","-6.24","1.26","0.27"
"179.41","0.16","-4.24","-0.71"
"179.51","18.28","-13.02","10.28"
"179.6","17.46","2.9","20.01"
"179.69","-6.83","-6.24","6.28"
"179.78","-4.47","-1.37","9.02"
"179.87","-3.06","16.75","-18.71"
"179.96","20.01","0.9","10.47"
"180.05","9.22","2.59","7.85"
"180.14","2.0","-0.24","6.43"
"180.23","-0.24","-1.69","1.22"
"180.32","20.01","-16.99","4.59"
"180.42","20.01","11.49","-6.08"
"180.51","0.27","-0.71","1.65"
"180.6","8.2","-14.87","8.63"
"180.69","6.04","17.57","20.01"
"180.78","20.01","6.28","4.12"
"180.87","15.57","-4.35","7.22"
"180.96","4.0","0.35","4.75"
"181.05","4.28","-16.32","8.04"
"181.14","20.01","1.26","2.59"
"181.24","19.3","10.75","-2.43"
"181.33","-2.35","-2.59","-1.73"
"181.42","6.51","13.93","3.22"
"181.51","17.69","17.97","7.88"
"181.6","20.01","5.22","4.16"
"181.69","15.77","1.29","3.69"
"181.78","4.35","1.37","6.43"
"181.87","0.59","-12.43","11.57"
"181.96","20.01","-10.28","2.08"
"182.05","15.73","8.12","-3.73"
"182.15","-3.14","-5.49","3.14"
"182.24","12.59","-6.24","4.55"
"182.33","8.28","20.01","-20.01"
"182.42","20.01","7.73","9.53"
"182.51","18.95","-4.43","2.43"
"182.6","3.14","0.9","5.18"
"182.69","-0.75","-9.65","4.0"
"182.78","20.01","-8.08","-1.14"
"182.87","19.73","13.45","-1.14"
"182.96","-4.9","-2.9","-3.45"
"183.06","6.79","1.65","6.86"
"183.15","19.42","-3.41","8.87"
"183.24","19.97","5.73","2.04"
"183.33","12.79","-4.08","8.98"
"183.42","4.63","-0.2","5.77"
"183.51","3.92","-15.06","8.04"
"183.6","20.01","-2.08","1.29"
"183.69","20.01","7.85","-3.06"
"183.78","-11.26","-9.26","5.53"
"183.87","10.0","-0.2","6.2"
"183.96","18.99","-6.51","11.45"
"184.06","20.01","5.77","4.28"
"184.15","14.71","-3.65","6.83"
"184.24","4.47","0.27","5.61"
"184.33","1.45","-13.53","6.71"
"184.42","20.01","-15.97","3.02"
"184.51","15.42","0.59","-1.22"
"184.6","-2.59","0.16","-2.16"
"184.69","9.92","2.71","4.31"
"184.78","9.26","-19.02","3.69"
"184.87","17.5","5.33","11.3"
"184.97","9.96","-0.31","4.82"
"185.06","3.92","-1.53","6.86"
"185.15","3.61","-8.94","16.51"
"185.24","19.06","16.91","8.94"
"185.33","10.28","6.94","0.27"
"185.42","-4.08","-2.47","-0.98"
"185.51","4.63","-0.12","1.73"
"185.6","11.26","11.3","-2.28"
"185.69","18.04","10.04","5.77"
"185.78","14.0","-0.47","1.96"
"185.88","3.33","-0.04","6.08"
"185.97","2.94","-12.51","13.89"
"186.06","20.01","12.04","5.3"
"186.15","11.69","8.67","-6.83"
"186.24","-3.26","-0.63","-1.96"
"186.33","1.8","0.47","4.94"
"186.42","2.67","11.02","-0.63"
"186.51","12.47","3.18","10.71"
"186.6","10.28","1.92","6.35"
"186.69","1.57","-0.71","3.61"
"186.79","20.01","-9.81","12.51"
"186.88","13.42","14.12","12.0"
"186.97","7.85","6.83","-2.12"
"187.06","19.89","-8.71","-9.69"
"187.15","2.31","-3.1","5.73"
"187.24","11.1","-20.01","13.26"
"187.33","13.38","10.4","12.28"
"187.42","9.81","3.37","1.1"
"187.51","2.75","-1.88","3.02"
"187.6","20.01","7.41","7.69"
"187.7","19.46","8.12","12.28"
"187.79","6.47","4.28","1.37"
"187.88","9.3","-19.85","-14.12"
"187.97","6.32","-14.51","4.47"
"188.06","8.16","-2.75","3.69"
"188.15","10.67","9.38","8.2"
"188.24","-0.59","-3.41","0.39"
"188.33","-0.43","-2.28","4.86"
"188.42","20.01","-14.71","-3.14"
